drug_internal_id,drug_id,drug_name,protein_internal_id,protein_id,protein_name,pchembl_max,pchembl_avg,best_value,num_measurements,confidence
11005,CHEMBL516,CYPROHEPTADINE,72,CHEMBL217,D(2) dopamine receptor,7.26,7.0,55.0,3,8
11005,CHEMBL516,CYPROHEPTADINE,52,CHEMBL1867,Alpha-2A adrenergic receptor,6.97,6.61,106.0,3,8
11005,CHEMBL516,CYPROHEPTADINE,10627,CHEMBL3371,5-hydroxytryptamine receptor 6,6.89,6.72,130.0,2,8
11005,CHEMBL516,CYPROHEPTADINE,218,CHEMBL1916,Alpha-2C adrenergic receptor,6.73,6.31,185.0,2,8
11005,CHEMBL516,CYPROHEPTADINE,102,CHEMBL1941,Histamine H2 receptor,6.71,6.71,195.0,2,8
11005,CHEMBL516,CYPROHEPTADINE,100,CHEMBL222,Sodium-dependent noradrenaline transporter,6.54,6.17,290.0,4,8
11005,CHEMBL516,CYPROHEPTADINE,125,CHEMBL229,Alpha-1A adrenergic receptor,6.03,6.03,925.6,1,8
11005,CHEMBL516,CYPROHEPTADINE,78,CHEMBL1963,Thyrotropin receptor,6.0,6.0,1000.0,1,9
11005,CHEMBL516,CYPROHEPTADINE,100877,CHEMBL5523,Histone-lysine N-methyltransferase SETD7,6.0,6.0,1000.0,1,9
11005,CHEMBL516,CYPROHEPTADINE,11365,CHEMBL289,Cytochrome P450 2D6,5.6,5.6,2511.89,2,9
11143,CHEMBL517,DISOPYRAMIDE,103670,CHEMBL1293237,RecQ-like DNA helicase BLM,6.25,6.25,562.3,2,9
11143,CHEMBL517,DISOPYRAMIDE,104063,CHEMBL1743122,Solute carrier family 22 member 2,5.54,5.54,2900.0,1,9
11143,CHEMBL517,DISOPYRAMIDE,271,CHEMBL1947,Thyroid hormone receptor beta,5.5,5.5,3162.3,1,9
445395,CHEMBL517712,ATROPINE,214,CHEMBL1821,Muscarinic acetylcholine receptor M4,9.98,9.14,0.104,7,9
445395,CHEMBL517712,ATROPINE,215,CHEMBL2035,Muscarinic acetylcholine receptor M5,9.68,9.2,0.21,8,9
445395,CHEMBL517712,ATROPINE,61,CHEMBL216,Muscarinic acetylcholine receptor M1,9.6,8.93,0.25,13,9
445395,CHEMBL517712,ATROPINE,47,CHEMBL211,Muscarinic acetylcholine receptor M2,9.46,8.46,0.344,24,9
445395,CHEMBL517712,ATROPINE,219,CHEMBL245,Muscarinic acetylcholine receptor M3,9.36,8.97,0.439,7,9
445395,CHEMBL517712,ATROPINE,108,CHEMBL225,5-hydroxytryptamine receptor 2C,6.28,6.14,530.0,2,8
445395,CHEMBL517712,ATROPINE,103,CHEMBL223,Alpha-1D adrenergic receptor,6.18,6.03,666.0,2,8
508408,CHEMBL518924,MAVORIXAFOR,10473,CHEMBL2107,C-X-C chemokine receptor type 4,8.3,7.93,5.0,5,9
508408,CHEMBL518924,MAVORIXAFOR,11365,CHEMBL289,Cytochrome P450 2D6,5.8,5.79,1600.0,3,9
2760970,CHEMBL5189739,BEROTRALSTAT,23,CHEMBL2000,Plasma kallikrein,9.36,8.07,0.44,14,9
11674,CHEMBL521,IBUPROFEN,103668,CHEMBL1293235,Prelamin-A/C,8.25,8.25,5.6,1,9
11674,CHEMBL521,IBUPROFEN,126,CHEMBL230,Prostaglandin G/H synthase 2,7.0,5.98,100.0,16,9
11674,CHEMBL521,IBUPROFEN,96,CHEMBL221,Prostaglandin G/H synthase 1,6.67,5.87,212.0,8,9
11674,CHEMBL521,IBUPROFEN,11531,CHEMBL3251,Nuclear factor NF-kappa-B p105 subunit,6.65,6.65,223.9,2,9
461225,CHEMBL521606,NADOLOL,43,CHEMBL210,Beta-2 adrenergic receptor,8.89,7.93,1.3,3,9
461225,CHEMBL521606,NADOLOL,50,CHEMBL213,Beta-1 adrenergic receptor,6.99,6.99,102.0,1,8
461225,CHEMBL521606,NADOLOL,103669,CHEMBL1293236,ATP-dependent DNA helicase Q1,6.9,6.9,125.9,1,9
469866,CHEMBL521686,OLAPARIB,11663,CHEMBL3105,Poly [ADP-ribose] polymerase 1,10.0,8.37,0.1,111,9
469866,CHEMBL521686,OLAPARIB,100933,CHEMBL5366,Poly [ADP-ribose] polymerase 2,10.0,8.84,0.1,42,9
469866,CHEMBL521686,OLAPARIB,102783,CHEMBL6154,Poly [ADP-ribose] polymerase tankyrase-2,8.28,6.29,5.2,6,9
469866,CHEMBL521686,OLAPARIB,101057,CHEMBL5083,Protein mono-ADP-ribosyltransferase PARP3,8.24,7.26,5.8,8,9
469866,CHEMBL521686,OLAPARIB,101462,CHEMBL6164,Poly [ADP-ribose] polymerase tankyrase-1,7.98,6.06,10.4,10,9
469866,CHEMBL521686,OLAPARIB,102445,CHEMBL6142,Protein mono-ADP-ribosyltransferase PARP4,7.87,6.88,13.5,4,9
469866,CHEMBL521686,OLAPARIB,107589,CHEMBL2380187,Protein mono-ADP-ribosyltransferase PARP6,6.92,6.33,120.0,2,9
469866,CHEMBL521686,OLAPARIB,107973,CHEMBL3091262,Protein mono-ADP-ribosyltransferase PARP8,6.62,6.19,240.0,2,9
469866,CHEMBL521686,OLAPARIB,107664,CHEMBL2429708,Protein mono-ADP-ribosyltransferase PARP10,6.46,6.13,350.0,5,9
469866,CHEMBL521686,OLAPARIB,107590,CHEMBL2380188,Protein mono-ADP-ribosyltransferase TIPARP,6.2,6.2,631.0,1,9
469866,CHEMBL521686,OLAPARIB,107665,CHEMBL2429709,Protein mono-ADP-ribosyltransferase PARP12,6.16,6.04,690.0,2,9
469866,CHEMBL521686,OLAPARIB,105353,CHEMBL2176778,Protein mono-ADP-ribosyltransferase PARP15,5.58,5.58,2600.0,1,9
478003,CHEMBL522038,XIMELAGATRAN,11,CHEMBL204,Prothrombin,8.7,7.6,2.01,2,9
499120,CHEMBL523299,UMECLIDINIUM BROMIDE,47,CHEMBL211,Muscarinic acetylcholine receptor M2,10.5,10.16,0.03162,2,9
499120,CHEMBL523299,UMECLIDINIUM BROMIDE,219,CHEMBL245,Muscarinic acetylcholine receptor M3,10.5,10.07,0.03162,3,9
499120,CHEMBL523299,UMECLIDINIUM BROMIDE,61,CHEMBL216,Muscarinic acetylcholine receptor M1,9.8,9.65,0.16,2,9
11775,CHEMBL524,METHOXAMINE,125,CHEMBL229,Alpha-1A adrenergic receptor,7.68,6.91,21.0,2,8
469580,CHEMBL524004,MEPENZOLATE,47,CHEMBL211,Muscarinic acetylcholine receptor M2,8.35,8.35,4.5,1,8
77456,CHEMBL52440,DEXTROMETHORPHAN,121,CHEMBL228,Sodium-dependent serotonin transporter,8.84,8.1,1.44,3,8
77456,CHEMBL52440,DEXTROMETHORPHAN,78,CHEMBL1963,Thyrotropin receptor,8.2,8.2,6.3,2,9
77456,CHEMBL52440,DEXTROMETHORPHAN,11365,CHEMBL289,Cytochrome P450 2D6,7.39,6.63,40.8,8,9
77456,CHEMBL52440,DEXTROMETHORPHAN,11272,CHEMBL287,Sigma non-opioid intracellular receptor 1,6.46,6.46,348.0,1,8
77456,CHEMBL52440,DEXTROMETHORPHAN,129,CHEMBL233,Mu-type opioid receptor,5.57,5.57,2700.0,1,8
77456,CHEMBL52440,DEXTROMETHORPHAN,137,CHEMBL237,Kappa-type opioid receptor,5.53,5.53,2967.9,1,8
500007,CHEMBL525610,TERIPARATIDE,160,CHEMBL1793,Parathyroid hormone/parathyroid hormone-related peptide receptor,10.1,9.3,0.08,4,9
11819,CHEMBL526,PROPOFOL,10260,CHEMBL4794,Transient receptor potential cation channel subfamily V member 1,8.3,8.3,5.05,1,9
11819,CHEMBL526,PROPOFOL,103668,CHEMBL1293235,Prelamin-A/C,5.95,5.95,1122.0,1,9
11968,CHEMBL527,PIROXICAM,103670,CHEMBL1293237,RecQ-like DNA helicase BLM,8.05,8.05,8.9,2,9
11968,CHEMBL527,PIROXICAM,11531,CHEMBL3251,Nuclear factor NF-kappa-B p105 subunit,8.0,8.0,10.0,2,9
11968,CHEMBL527,PIROXICAM,17045,CHEMBL340,Cytochrome P450 3A4,5.9,5.9,1258.9,2,9
11968,CHEMBL527,PIROXICAM,96,CHEMBL221,Prostaglandin G/H synthase 1,5.89,5.88,1300.0,2,9
12428,CHEMBL529,AZITHROMYCIN,103668,CHEMBL1293235,Prelamin-A/C,6.2,6.2,631.0,1,9
447955,CHEMBL529437,COCAINE HYDROCHLORIDE,155,CHEMBL238,Sodium-dependent dopamine transporter,7.33,6.91,46.3,4,9
447955,CHEMBL529437,COCAINE HYDROCHLORIDE,121,CHEMBL228,Sodium-dependent serotonin transporter,7.02,7.02,95.0,2,8
447955,CHEMBL529437,COCAINE HYDROCHLORIDE,100,CHEMBL222,Sodium-dependent noradrenaline transporter,6.2,5.87,630.0,3,9
3854,CHEMBL53,APOMORPHINE,72,CHEMBL217,D(2) dopamine receptor,9.21,7.71,0.62,39,9
3854,CHEMBL53,APOMORPHINE,130,CHEMBL234,D(3) dopamine receptor,8.59,7.81,2.6,7,9
3854,CHEMBL53,APOMORPHINE,88,CHEMBL2056,D(1A) dopamine receptor,8.42,6.91,3.77,18,9
3854,CHEMBL53,APOMORPHINE,90,CHEMBL219,D(4) dopamine receptor,8.37,8.29,4.3,4,9
3854,CHEMBL53,APOMORPHINE,220,CHEMBL1850,D(1B) dopamine receptor,7.82,7.27,15.0,2,9
3854,CHEMBL53,APOMORPHINE,100782,CHEMBL4159,3-hydroxyacyl-CoA dehydrogenase type-2,7.7,7.7,20.0,1,9
3854,CHEMBL53,APOMORPHINE,218,CHEMBL1916,Alpha-2C adrenergic receptor,7.44,6.47,36.3,2,9
3854,CHEMBL53,APOMORPHINE,103,CHEMBL223,Alpha-1D adrenergic receptor,7.19,7.19,64.6,1,9
3854,CHEMBL53,APOMORPHINE,216,CHEMBL1942,Alpha-2B adrenergic receptor,7.18,6.38,66.1,2,9
3854,CHEMBL53,APOMORPHINE,108,CHEMBL225,5-hydroxytryptamine receptor 2C,6.99,6.99,102.0,1,9
3854,CHEMBL53,APOMORPHINE,51,CHEMBL214,5-hydroxytryptamine receptor 1A,6.93,6.56,117.0,5,9
3854,CHEMBL53,APOMORPHINE,107,CHEMBL224,5-hydroxytryptamine receptor 2A,6.92,6.4,120.0,4,9
3854,CHEMBL53,APOMORPHINE,227,CHEMBL1833,5-hydroxytryptamine receptor 2B,6.88,6.39,132.0,2,9
3854,CHEMBL53,APOMORPHINE,20131,CHEMBL5023,E3 ubiquitin-protein ligase Mdm2,6.71,6.69,195.0,2,9
3854,CHEMBL53,APOMORPHINE,103069,CHEMBL1075138,Tyrosyl-DNA phosphodiesterase 1,6.55,6.55,281.8,1,9
3854,CHEMBL53,APOMORPHINE,125,CHEMBL229,Alpha-1A adrenergic receptor,6.5,6.5,320.0,1,8
3854,CHEMBL53,APOMORPHINE,280,CHEMBL256,Adenosine receptor A3,6.17,6.17,670.0,1,8
3854,CHEMBL53,APOMORPHINE,19,CHEMBL206,Estrogen receptor,5.83,5.83,1470.0,1,8
3854,CHEMBL53,APOMORPHINE,126,CHEMBL230,Prostaglandin G/H synthase 2,5.82,5.82,1500.0,1,8
3854,CHEMBL53,APOMORPHINE,11359,CHEMBL288,"3',5'-cyclic-AMP phosphodiesterase 4D",5.66,5.66,2200.0,1,8
3854,CHEMBL53,APOMORPHINE,52,CHEMBL1867,Alpha-2A adrenergic receptor,5.62,5.62,2371.2,1,8
3854,CHEMBL53,APOMORPHINE,165,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,5.62,5.62,2398.83,1,9
12494,CHEMBL531,PERGOLIDE,72,CHEMBL217,D(2) dopamine receptor,9.45,7.93,0.3548,10,9
12494,CHEMBL531,PERGOLIDE,130,CHEMBL234,D(3) dopamine receptor,9.07,8.46,0.8511,6,9
12494,CHEMBL531,PERGOLIDE,51,CHEMBL214,5-hydroxytryptamine receptor 1A,8.74,7.86,1.8,5,9
12494,CHEMBL531,PERGOLIDE,107,CHEMBL224,5-hydroxytryptamine receptor 2A,8.41,7.98,3.904,6,9
12494,CHEMBL531,PERGOLIDE,90,CHEMBL219,D(4) dopamine receptor,8.21,8.21,6.2,1,9
12494,CHEMBL531,PERGOLIDE,227,CHEMBL1833,5-hydroxytryptamine receptor 2B,8.08,7.6,8.4,5,8
12494,CHEMBL531,PERGOLIDE,88,CHEMBL2056,D(1A) dopamine receptor,7.95,6.37,11.3,6,9
12494,CHEMBL531,PERGOLIDE,10627,CHEMBL3371,5-hydroxytryptamine receptor 6,7.75,7.58,18.0,2,8
12494,CHEMBL531,PERGOLIDE,216,CHEMBL1942,Alpha-2B adrenergic receptor,7.54,7.12,29.0,3,8
12494,CHEMBL531,PERGOLIDE,52,CHEMBL1867,Alpha-2A adrenergic receptor,7.33,6.6,47.0,5,9
12494,CHEMBL531,PERGOLIDE,165,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,6.92,6.79,120.23,2,9
12494,CHEMBL531,PERGOLIDE,108,CHEMBL225,5-hydroxytryptamine receptor 2C,6.7,6.59,199.0,3,9
12494,CHEMBL531,PERGOLIDE,11365,CHEMBL289,Cytochrome P450 2D6,6.7,6.7,200.0,1,8
12494,CHEMBL531,PERGOLIDE,218,CHEMBL1916,Alpha-2C adrenergic receptor,6.69,6.17,205.0,3,8
12494,CHEMBL531,PERGOLIDE,125,CHEMBL229,Alpha-1A adrenergic receptor,6.48,6.09,330.0,3,9
12494,CHEMBL531,PERGOLIDE,103,CHEMBL223,Alpha-1D adrenergic receptor,6.13,5.97,744.0,2,8
12494,CHEMBL531,PERGOLIDE,102,CHEMBL1941,Histamine H2 receptor,6.02,6.02,950.0,1,8
2831992,CHEMBL5314341,GLUCAGON,25,CHEMBL2034,Glucocorticoid receptor,10.7,10.61,0.02,2,9
2831992,CHEMBL5314341,GLUCAGON,146,CHEMBL1985,Glucagon receptor,10.67,9.93,0.0212,7,9
2831992,CHEMBL5314341,GLUCAGON,11758,CHEMBL1784,Glucagon-like peptide 1 receptor,10.36,8.97,0.0439,8,9
2831997,CHEMBL5314346,VERTEPORFIN,119156,CHEMBL4523406,Protein odd-skipped-related 1,6.7,6.7,200.0,1,9
2831999,CHEMBL5314348,BIVALIRUDIN,11,CHEMBL204,Prothrombin,8.04,8.04,9.2,1,8
2832005,CHEMBL5314354,POLYMYXIN B,100444,CHEMBL5255,Toll-like receptor 4,5.91,5.91,1230.0,1,9
2832028,CHEMBL5314377,GANIRELIX ACETATE,118,CHEMBL1855,Gonadotropin-releasing hormone receptor,9.3,8.87,0.5012,2,8
12506,CHEMBL532,ERYTHROMYCIN,165,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,7.41,7.41,39.0,1,9
12506,CHEMBL532,ERYTHROMYCIN,11061,CHEMBL2203,Motilin receptor,7.36,6.71,43.65,8,9
12506,CHEMBL532,ERYTHROMYCIN,17045,CHEMBL340,Cytochrome P450 3A4,6.72,6.22,190.0,2,9
12506,CHEMBL532,ERYTHROMYCIN,107,CHEMBL224,5-hydroxytryptamine receptor 2A,5.5,5.5,3176.2,1,8
78364,CHEMBL53292,ISOXICAM,103668,CHEMBL1293235,Prelamin-A/C,6.05,6.05,891.3,1,9
12608,CHEMBL533,IBUTILIDE,165,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,8.0,7.75,10.0,6,9
12608,CHEMBL533,IBUTILIDE,121,CHEMBL228,Sodium-dependent serotonin transporter,5.8,5.8,1600.0,1,8
12608,CHEMBL533,IBUTILIDE,218,CHEMBL1916,Alpha-2C adrenergic receptor,5.5,5.5,3200.0,1,8
12957,CHEMBL534,KETOTIFEN,127,CHEMBL231,Histamine H1 receptor,9.86,8.14,0.138,6,9
12957,CHEMBL534,KETOTIFEN,103668,CHEMBL1293235,Prelamin-A/C,8.7,7.1,2.0,2,9
12957,CHEMBL534,KETOTIFEN,107,CHEMBL224,5-hydroxytryptamine receptor 2A,8.05,7.46,8.977,5,9
12957,CHEMBL534,KETOTIFEN,219,CHEMBL245,Muscarinic acetylcholine receptor M3,7.75,6.58,18.0,3,8
12957,CHEMBL534,KETOTIFEN,227,CHEMBL1833,5-hydroxytryptamine receptor 2B,7.54,7.38,29.0,5,9
12957,CHEMBL534,KETOTIFEN,108,CHEMBL225,5-hydroxytryptamine receptor 2C,7.08,6.55,84.0,4,9
12957,CHEMBL534,KETOTIFEN,214,CHEMBL1821,Muscarinic acetylcholine receptor M4,6.85,6.42,141.0,2,8
12957,CHEMBL534,KETOTIFEN,61,CHEMBL216,Muscarinic acetylcholine receptor M1,6.57,6.1,268.0,3,8
12957,CHEMBL534,KETOTIFEN,215,CHEMBL2035,Muscarinic acetylcholine receptor M5,6.57,6.5,269.0,2,8
12957,CHEMBL534,KETOTIFEN,47,CHEMBL211,Muscarinic acetylcholine receptor M2,6.53,6.17,298.0,4,8
12957,CHEMBL534,KETOTIFEN,216,CHEMBL1942,Alpha-2B adrenergic receptor,6.49,6.32,324.0,2,8
12957,CHEMBL534,KETOTIFEN,88,CHEMBL2056,D(1A) dopamine receptor,6.36,6.21,436.0,2,8
12957,CHEMBL534,KETOTIFEN,12912,CHEMBL3622,Cytochrome P450 2C19,6.3,6.3,501.2,1,9
12957,CHEMBL534,KETOTIFEN,10627,CHEMBL3371,5-hydroxytryptamine receptor 6,6.28,6.11,530.0,2,8
12957,CHEMBL534,KETOTIFEN,130,CHEMBL234,D(3) dopamine receptor,6.18,5.8,667.0,3,8
12957,CHEMBL534,KETOTIFEN,52,CHEMBL1867,Alpha-2A adrenergic receptor,6.09,5.88,820.0,2,8
12957,CHEMBL534,KETOTIFEN,165,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,5.82,5.82,1500.0,1,8
12957,CHEMBL534,KETOTIFEN,17045,CHEMBL340,Cytochrome P450 3A4,5.8,5.8,1584.9,2,9
12957,CHEMBL534,KETOTIFEN,103,CHEMBL223,Alpha-1D adrenergic receptor,5.74,5.74,1832.0,1,8
12957,CHEMBL534,KETOTIFEN,11365,CHEMBL289,Cytochrome P450 2D6,5.5,5.5,3162.28,2,9
82895,CHEMBL53418,DANTHRON,78,CHEMBL1963,Thyrotropin receptor,5.7,5.7,1995.3,2,9
82895,CHEMBL53418,DANTHRON,11638,CHEMBL4040,Mitogen-activated protein kinase 1,5.5,5.5,3162.3,1,9
78759,CHEMBL53463,DOXORUBICIN,63,CHEMBL1806,DNA topoisomerase 2-alpha,8.31,6.2,4.9,8,9
78759,CHEMBL53463,DOXORUBICIN,20014,CHEMBL4722,Aurora kinase A,7.4,7.4,40.0,1,8
78759,CHEMBL53463,DOXORUBICIN,11398,CHEMBL4302,ATP-dependent translocase ABCB1,6.3,6.3,504.0,1,9
78759,CHEMBL53463,DOXORUBICIN,19,CHEMBL206,Estrogen receptor,6.28,6.28,530.0,1,8
78759,CHEMBL53463,DOXORUBICIN,12026,CHEMBL3396,DNA topoisomerase 2-beta,6.14,6.14,727.0,1,9
78759,CHEMBL53463,DOXORUBICIN,13001,CHEMBL333,72 kDa type IV collagenase,5.96,5.96,1100.0,1,8
78759,CHEMBL53463,DOXORUBICIN,36,CHEMBL208,Progesterone receptor,5.77,5.77,1700.0,1,8
78759,CHEMBL53463,DOXORUBICIN,107,CHEMBL224,5-hydroxytryptamine receptor 2A,5.68,5.68,2087.3,1,8
78759,CHEMBL53463,DOXORUBICIN,188,CHEMBL1824,Receptor tyrosine-protein kinase erbB-2,5.61,5.61,2485.0,1,8
78759,CHEMBL53463,DOXORUBICIN,25,CHEMBL2034,Glucocorticoid receptor,5.59,5.59,2590.0,1,8
78759,CHEMBL53463,DOXORUBICIN,62,CHEMBL1781,DNA topoisomerase 1,5.5,5.5,3200.0,1,9
13048,CHEMBL535,SUNITINIB,197,CHEMBL1913,Platelet-derived growth factor receptor beta,10.12,8.6,0.075,16,9
13048,CHEMBL535,SUNITINIB,10980,CHEMBL279,Vascular endothelial growth factor receptor 2,9.7,7.67,0.2,64,9
13048,CHEMBL535,SUNITINIB,238,CHEMBL1936,Mast/stem cell growth factor receptor Kit,9.68,7.86,0.21,52,9
13048,CHEMBL535,SUNITINIB,12670,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,9.66,8.05,0.22,61,9
13048,CHEMBL535,SUNITINIB,12627,CHEMBL2007,Platelet-derived growth factor receptor alpha,9.1,8.12,0.79,7,9
13048,CHEMBL535,SUNITINIB,10979,CHEMBL1868,Vascular endothelial growth factor receptor 1,9.0,8.4,1.0,7,9
13048,CHEMBL535,SUNITINIB,30045,CHEMBL4525,Serine/threonine-protein kinase 17A,9.0,8.47,1.0,5,9
13048,CHEMBL535,SUNITINIB,12840,CHEMBL1844,Macrophage colony-stimulating factor 1 receptor,8.7,7.05,2.0,14,9
13048,CHEMBL535,SUNITINIB,100079,CHEMBL2041,Proto-oncogene tyrosine-protein kinase receptor Ret,8.3,7.14,5.0,22,9
13048,CHEMBL535,SUNITINIB,11361,CHEMBL4004,"Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform",8.26,7.82,5.5,5,9
13048,CHEMBL535,SUNITINIB,30042,CHEMBL4522,BMP-2-inducible protein kinase,8.26,7.78,5.5,6,9
13048,CHEMBL535,SUNITINIB,12735,CHEMBL2349,"Phosphorylase b kinase gamma catalytic chain, liver/testis isoform",8.23,7.61,5.9,6,9
13048,CHEMBL535,SUNITINIB,101499,CHEMBL5671,Protein delta homolog 1,8.2,7.8,6.3,3,9
13048,CHEMBL535,SUNITINIB,10531,CHEMBL2527,Serine/threonine-protein kinase Chk2,8.15,7.97,7.1,3,8
13048,CHEMBL535,SUNITINIB,10140,CHEMBL258,Tyrosine-protein kinase Lck,8.05,6.62,8.9,6,9
13048,CHEMBL535,SUNITINIB,10919,CHEMBL2835,Tyrosine-protein kinase JAK1,8.05,7.39,9.0,6,9
13048,CHEMBL535,SUNITINIB,11752,CHEMBL1955,Vascular endothelial growth factor receptor 3,8.05,7.53,8.9,8,9
13048,CHEMBL535,SUNITINIB,100410,CHEMBL4895,Tyrosine-protein kinase receptor UFO,8.05,8.05,9.0,5,9
13048,CHEMBL535,SUNITINIB,30000,CHEMBL3830,AP2-associated protein kinase 1,7.96,7.59,11.0,14,9
13048,CHEMBL535,SUNITINIB,10918,CHEMBL2959,Tyrosine-protein kinase ITK/TSK,7.89,7.89,13.0,3,9
13048,CHEMBL535,SUNITINIB,10967,CHEMBL4937,Casein kinase I isoform epsilon,7.89,7.43,13.0,4,9
13048,CHEMBL535,SUNITINIB,101191,CHEMBL5435,Serine/threonine-protein kinase ULK2,7.89,7.89,13.0,2,8
13048,CHEMBL535,SUNITINIB,19623,CHEMBL3357,Interleukin-1 receptor-associated kinase 1,7.85,7.85,14.0,2,8
13048,CHEMBL535,SUNITINIB,10368,CHEMBL2828,Casein kinase I isoform delta,7.82,7.38,15.0,4,9
13048,CHEMBL535,SUNITINIB,101182,CHEMBL5426,Myosin light chain kinase family member 4,7.82,7.82,15.0,3,9
13048,CHEMBL535,SUNITINIB,103154,CHEMBL1075104,Leucine-rich repeat serine/threonine-protein kinase 2,7.82,7.39,15.0,10,9
13048,CHEMBL535,SUNITINIB,11908,CHEMBL2999,Serine/threonine-protein kinase PAK 3,7.8,7.8,16.0,3,9
13048,CHEMBL535,SUNITINIB,101312,CHEMBL5749,Mitogen-activated protein kinase kinase kinase kinase 1,7.8,7.5,16.0,4,9
13048,CHEMBL535,SUNITINIB,10850,CHEMBL4237,Ribosomal protein S6 kinase alpha-5,7.77,6.69,17.0,8,9
13048,CHEMBL535,SUNITINIB,11843,CHEMBL3906,Ribosomal protein S6 kinase alpha-2,7.77,7.22,17.0,6,9
13048,CHEMBL535,SUNITINIB,101410,CHEMBL6005,Serine/threonine-protein kinase 33,7.77,7.77,17.0,3,9
13048,CHEMBL535,SUNITINIB,102799,CHEMBL6191,Mitogen-activated protein kinase kinase kinase 19,7.77,7.77,17.0,2,8
13048,CHEMBL535,SUNITINIB,11364,CHEMBL4045,5'-AMP-activated protein kinase catalytic subunit alpha-1,7.72,7.21,19.0,7,9
13048,CHEMBL535,SUNITINIB,30006,CHEMBL3981,Serine/threonine-protein kinase 10,7.72,7.34,19.0,4,9
13048,CHEMBL535,SUNITINIB,30024,CHEMBL4598,Serine/threonine-protein kinase 4,7.72,7.17,19.0,6,9
13048,CHEMBL535,SUNITINIB,20020,CHEMBL4355,Cyclin-G-associated kinase,7.7,7.22,20.0,7,9
13048,CHEMBL535,SUNITINIB,30014,CHEMBL4225,Dual specificity protein kinase CLK2,7.7,7.18,20.0,7,9
13048,CHEMBL535,SUNITINIB,10051,CHEMBL2468,Death-associated protein kinase 3,7.66,7.17,22.0,6,9
13048,CHEMBL535,SUNITINIB,30013,CHEMBL4224,Dual specificity protein kinase CLK1,7.66,7.29,22.0,7,9
13048,CHEMBL535,SUNITINIB,10250,CHEMBL2428,"Myosin light chain kinase, smooth muscle",7.64,6.82,23.0,4,9
13048,CHEMBL535,SUNITINIB,12959,CHEMBL4627,Myosin light chain kinase,7.64,7.64,23.0,1,8
13048,CHEMBL535,SUNITINIB,101411,CHEMBL6006,Serine/threonine-protein kinase ULK1,7.64,6.98,23.0,3,9
13048,CHEMBL535,SUNITINIB,30047,CHEMBL4527,TRAF2 and NCK-interacting protein kinase,7.6,7.43,25.0,7,9
13048,CHEMBL535,SUNITINIB,100948,CHEMBL5331,Tyrosine-protein kinase Mer,7.58,7.58,26.0,3,9
13048,CHEMBL535,SUNITINIB,30036,CHEMBL4203,Dual specificity protein kinase CLK4,7.54,7.39,29.0,6,9
13048,CHEMBL535,SUNITINIB,101220,CHEMBL5518,Misshapen-like kinase 1,7.54,7.54,29.0,2,8
13048,CHEMBL535,SUNITINIB,100852,CHEMBL4576,Homeodomain-interacting protein kinase 2,7.51,7.51,31.0,2,8
13048,CHEMBL535,SUNITINIB,9,CHEMBL203,Epidermal growth factor receptor,7.5,6.51,31.8,4,9
13048,CHEMBL535,SUNITINIB,100947,CHEMBL5330,Mitogen-activated protein kinase kinase kinase kinase 2,7.48,7.48,33.0,1,8
13048,CHEMBL535,SUNITINIB,101404,CHEMBL5975,Serine/threonine-protein kinase RIO1,7.46,7.46,35.0,3,9
13048,CHEMBL535,SUNITINIB,101032,CHEMBL5606,Serine/threonine-protein kinase STK11,7.42,7.42,38.0,3,9
13048,CHEMBL535,SUNITINIB,101495,CHEMBL5667,Phosphatidylinositol 5-phosphate 4-kinase type-2 beta,7.41,7.41,39.0,3,9
13048,CHEMBL535,SUNITINIB,30049,CHEMBL4852,Mitogen-activated protein kinase kinase kinase kinase 5,7.39,7.05,41.0,6,9
13048,CHEMBL535,SUNITINIB,100853,CHEMBL4577,Homeodomain-interacting protein kinase 3,7.39,7.39,41.0,2,8
13048,CHEMBL535,SUNITINIB,101048,CHEMBL5047,Serine/threonine-protein kinase ULK3,7.38,6.9,42.0,3,9
13048,CHEMBL535,SUNITINIB,10371,CHEMBL4948,Dual specificity mitogen-activated protein kinase kinase 5,7.34,7.34,46.0,1,8
13048,CHEMBL535,SUNITINIB,12944,CHEMBL4501,Ribosomal protein S6 kinase beta-1,7.32,7.01,48.0,2,8
13048,CHEMBL535,SUNITINIB,101332,CHEMBL5784,NUAK family SNF1-like kinase 1,7.32,7.32,48.0,4,9
13048,CHEMBL535,SUNITINIB,12037,CHEMBL2777,"Myosin light chain kinase 2, skeletal/cardiac muscle",7.31,7.28,49.0,5,9
13048,CHEMBL535,SUNITINIB,100912,CHEMBL5314,Tyrosine-protein kinase receptor TYRO3,7.31,7.31,49.0,3,9
13048,CHEMBL535,SUNITINIB,101405,CHEMBL6000,Serine/threonine-protein kinase RIO2,7.31,7.31,49.0,2,8
13048,CHEMBL535,SUNITINIB,8,CHEMBL1862,Tyrosine-protein kinase ABL1,7.26,6.33,55.0,38,9
