drug_internal_id,drug_id,drug_name,effect_id,effect_name,efo_id,efo_term,indication_phase,num_references
460466,CHEMBL491571,DORIPENEM,D014552,Urinary Tract Infections,EFO:0003103,urinary tract infection,4,1
460466,CHEMBL491571,DORIPENEM,D059413,Intraabdominal Infections,EFO:0000544,infection,4,1
7065,CHEMBL493,BROMOCRIPTINE,D010300,Parkinson Disease,MONDO:0005180,Parkinson disease,4,1
486977,CHEMBL493982,VORAPAXAR,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis,4,1
7494,CHEMBL494,ILOPROST,D000081029,Pulmonary Arterial Hypertension,EFO:0001361,pulmonary arterial hypertension,4,1
7494,CHEMBL494,ILOPROST,D006976,"Hypertension, Pulmonary",EFO:0001361,pulmonary arterial hypertension,4,1
7494,CHEMBL494,ILOPROST,D006976,"Hypertension, Pulmonary",MONDO:0005149,pulmonary hypertension,4,1
7494,CHEMBL494,ILOPROST,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis,4,1
8130,CHEMBL495,ALPROSTADIL,D002318,Cardiovascular Diseases,EFO:0000319,cardiovascular disease,4,1
8130,CHEMBL495,ALPROSTADIL,D004374,"Ductus Arteriosus, Patent",HP:0001643,Patent ductus arteriosus,4,1
8130,CHEMBL495,ALPROSTADIL,D007172,Erectile Dysfunction,EFO:0004234,erectile dysfunction,4,1
8193,CHEMBL497,CLIOQUINOL,D000562,Amebiasis,EFO:0007144,amebiasis,4,1
8516,CHEMBL498,CHLORPROPAMIDE,D003920,Diabetes Mellitus,EFO:0000400,diabetes mellitus,4,1
8516,CHEMBL498,CHLORPROPAMIDE,D003924,"Diabetes Mellitus, Type 2",MONDO:0005148,type 2 diabetes mellitus,4,1
497784,CHEMBL498847,SECNIDAZOLE,D000562,Amebiasis,EFO:0007144,amebiasis,4,1
497784,CHEMBL498847,SECNIDAZOLE,D014245,Trichomonas Infections,DOID:1947,trichomoniasis,4,1
497784,CHEMBL498847,SECNIDAZOLE,D016585,"Vaginosis, Bacterial",EFO:0003932,bacterial vaginosis,4,1
8531,CHEMBL499,TIMOLOL,D002318,Cardiovascular Diseases,EFO:0000319,cardiovascular disease,4,1
8531,CHEMBL499,TIMOLOL,D005901,Glaucoma,MONDO:0005041,glaucoma,4,1
8531,CHEMBL499,TIMOLOL,D005902,"Glaucoma, Open-Angle",EFO:0004190,open-angle glaucoma,4,1
8531,CHEMBL499,TIMOLOL,D009798,Ocular Hypertension,EFO:1001069,ocular hypertension,4,1
147,CHEMBL5,NALIDIXIC ACID,D001424,Bacterial Infections,EFO:0000771,bacterial disease,4,1
8543,CHEMBL500,PINDOLOL,D002318,Cardiovascular Diseases,EFO:0000319,cardiovascular disease,4,1
469705,CHEMBL500576,TEMOPORFIN,D002294,"Carcinoma, Squamous Cell",EFO:0000181,head and neck squamous cell carcinoma,4,1
469705,CHEMBL500576,TEMOPORFIN,D002294,"Carcinoma, Squamous Cell",EFO:0000707,squamous cell carcinoma,4,1
469705,CHEMBL500576,TEMOPORFIN,D006258,Head and Neck Neoplasms,EFO:0005950,head and neck neoplasia,4,1
469705,CHEMBL500576,TEMOPORFIN,D006258,Head and Neck Neoplasms,EFO:0006859,head and neck malignant neoplasia,4,1
469705,CHEMBL500576,TEMOPORFIN,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
8838,CHEMBL501,AMPHETAMINE SULFATE,D001289,Attention Deficit Disorder with Hyperactivity,EFO:0003888,attention deficit hyperactivity disorder,4,1
8838,CHEMBL501,AMPHETAMINE SULFATE,D009290,Narcolepsy,MONDO:0016158,narcolepsy-cataplexy syndrome,4,1
8838,CHEMBL501,AMPHETAMINE SULFATE,D009765,Obesity,EFO:0001073,obesity,4,1
497230,CHEMBL501122,CEFTAROLINE FOSAMIL,D001424,Bacterial Infections,EFO:0000771,bacterial disease,4,1
497230,CHEMBL501122,CEFTAROLINE FOSAMIL,D001424,Bacterial Infections,MONDO:0005113,bacterial infectious disease,4,1
9372,CHEMBL502,DONEPEZIL,D003704,Dementia,HP:0000726,Dementia,4,1
456123,CHEMBL502097,MIPOMERSEN SODIUM,D006938,Hyperlipoproteinemia Type II,EFO:0004911,familial hypercholesterolemia,4,1
515206,CHEMBL502182,ELAGOLIX SODIUM,D004715,Endometriosis,EFO:0001065,endometriosis,4,1
9495,CHEMBL503,LOVASTATIN,D002318,Cardiovascular Diseases,EFO:0000319,cardiovascular disease,4,1
9495,CHEMBL503,LOVASTATIN,D003324,Coronary Artery Disease,MONDO:0021661,coronary atherosclerosis,4,1
9495,CHEMBL503,LOVASTATIN,D003327,Coronary Disease,EFO:0001645,coronary artery disease,4,1
9495,CHEMBL503,LOVASTATIN,D006937,Hypercholesterolemia,HP:0003124,Hypercholesterolemia,4,1
9495,CHEMBL503,LOVASTATIN,D050197,Atherosclerosis,EFO:0003914,atherosclerosis,4,1
10009,CHEMBL504,DIMETHYL SULFOXIDE,D003556,Cystitis,EFO:1000025,cystitis,4,1
10009,CHEMBL504,DIMETHYL SULFOXIDE,D007239,Infections,EFO:0000544,infection,4,1
10009,CHEMBL504,DIMETHYL SULFOXIDE,D018771,Arthralgia,HP:0002829,Arthralgia,4,1
10009,CHEMBL504,DIMETHYL SULFOXIDE,D063806,Myalgia,HP:0003326,Myalgia,4,1
10358,CHEMBL505,CHLORPHENIRAMINE,D006967,Hypersensitivity,MONDO:0005271,allergic disease,4,1
77129,CHEMBL50588,EMETINE,D000562,Amebiasis,EFO:0007144,amebiasis,4,1
10389,CHEMBL506,PRIMAQUINE,D008288,Malaria,EFO:0001068,malaria,4,1
508755,CHEMBL507674,CEFOPERAZONE,D001424,Bacterial Infections,EFO:0000771,bacterial disease,4,1
10531,CHEMBL509,MECLOFENAMIC ACID,D012216,Rheumatic Diseases,EFO:0005755,rheumatic disease,4,1
10531,CHEMBL509,MECLOFENAMIC ACID,D018771,Arthralgia,HP:0002829,Arthralgia,4,1
10531,CHEMBL509,MECLOFENAMIC ACID,D063806,Myalgia,HP:0003326,Myalgia,4,1
2739470,CHEMBL5095039,GALLIUM GA 68 GOZETOTIDE,D011877,Radionuclide Imaging,EFO:0004346,neuroimaging measurement,4,1
2739480,CHEMBL5095049,PACRITINIB CITRATE,D011087,Polycythemia Vera,EFO:0002429,polycythemia vera,4,1
2739480,CHEMBL5095049,PACRITINIB CITRATE,D055728,Primary Myelofibrosis,EFO:0002430,primary myelofibrosis,4,1
2739481,CHEMBL5095050,FINGOLIMOD LAURYL SULFATE,D009103,Multiple Sclerosis,MONDO:0005301,multiple sclerosis,4,1
2739482,CHEMBL5095051,VENLAFAXINE BESYLATE,D001008,Anxiety Disorders,EFO:0006788,anxiety disorder,4,1
2739482,CHEMBL5095051,VENLAFAXINE BESYLATE,D003865,"Depressive Disorder, Major",MONDO:0002009,major depressive disorder,4,1
2739483,CHEMBL5095052,INCLISIRAN SODIUM,D006937,Hypercholesterolemia,HP:0003124,Hypercholesterolemia,4,1
2739483,CHEMBL5095052,INCLISIRAN SODIUM,D006938,Hyperlipoproteinemia Type II,EFO:0004911,familial hypercholesterolemia,4,1
2739483,CHEMBL5095052,INCLISIRAN SODIUM,D050171,Dyslipidemias,HP:0003119,Abnormal circulating lipid concentration,4,1
2739483,CHEMBL5095052,INCLISIRAN SODIUM,D050197,Atherosclerosis,EFO:0003914,atherosclerosis,4,1
2739706,CHEMBL5095275,EFANESOCTOCOG ALFA,D006467,Hemophilia A,MONDO:0010602,hemophilia A,4,1
2739723,CHEMBL5095292,TARLATAMAB,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
2739723,CHEMBL5095292,TARLATAMAB,D055752,Small Cell Lung Carcinoma,EFO:0000702,small cell lung carcinoma,4,1
2739723,CHEMBL5095292,TARLATAMAB,D055752,Small Cell Lung Carcinoma,MONDO:0008433,small cell lung carcinoma,4,1
2739734,CHEMBL5095303,VUTRISIRAN SODIUM,D011115,Polyneuropathies,EFO:0009562,polyneuropathy,4,1
2739734,CHEMBL5095303,VUTRISIRAN SODIUM,D028227,"Amyloid Neuropathies, Familial",EFO:0004129,familial amyloid neuropathy,4,1
2739832,CHEMBL5095401,IPTACOPAN HYDROCHLORIDE,D005922,"Glomerulonephritis, IGA",EFO:0004194,IGA glomerulonephritis,4,1
2739832,CHEMBL5095401,IPTACOPAN HYDROCHLORIDE,D006457,"Hemoglobinuria, Paroxysmal",MONDO:0100244,paroxysmal nocturnal hemoglobinuria,4,1
2739832,CHEMBL5095401,IPTACOPAN HYDROCHLORIDE,D006457,"Hemoglobinuria, Paroxysmal",MONDO:0100245,acquired paroxysmal nocturnal hemoglobinuria,4,1
2739851,CHEMBL5095420,TRIENTINE TETRAHYDROCHLORIDE,D006527,Hepatolenticular Degeneration,MONDO:0010200,Wilson disease,4,1
2739871,CHEMBL5095440,OBECABTAGENE AUTOLEUCEL,D015452,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,EFO:0000094,B-cell acute lymphoblastic leukemia,4,1
2739880,CHEMBL5095449,MOTIXAFORTIDE ACETATE,D009101,Multiple Myeloma,EFO:0001378,multiple myeloma,4,1
2739880,CHEMBL5095449,MOTIXAFORTIDE ACETATE,D014182,"Transplantation, Autologous",,,4,1
2739882,CHEMBL5095451,ETRANACOGENE DEZAPARVOVEC,D002836,Hemophilia B,MONDO:0010604,hemophilia B,4,1
2739882,CHEMBL5095451,ETRANACOGENE DEZAPARVOVEC,D006470,Hemorrhage,MP:0001914,hemorrhage,4,1
2739905,CHEMBL5095474,EXAGAMGLOGENE AUTOTEMCEL,D000098644,Vaso-Occlusive Crises,,,4,1
2739905,CHEMBL5095474,EXAGAMGLOGENE AUTOTEMCEL,D000755,"Anemia, Sickle Cell",MONDO:0011382,sickle cell anemia,4,1
2739905,CHEMBL5095474,EXAGAMGLOGENE AUTOTEMCEL,D017086,beta-Thalassemia,EFO:1001996,Thalassemia,4,1
2739905,CHEMBL5095474,EXAGAMGLOGENE AUTOTEMCEL,D017086,beta-Thalassemia,Orphanet:848,Beta-thalassemia,4,1
2739906,CHEMBL5095475,PALOPEGTERIPARATIDE,D007011,Hypoparathyroidism,EFO:0009451,hypoparathyroidism,4,1
2739906,CHEMBL5095475,PALOPEGTERIPARATIDE,D007011,Hypoparathyroidism,MONDO:0001220,hypoparathyroidism,4,1
10661,CHEMBL511,PYRILAMINE,D006967,Hypersensitivity,MONDO:0005271,allergic disease,4,1
10661,CHEMBL511,PYRILAMINE,D011537,Pruritus,HP:0000989,Pruritus,4,1
446784,CHEMBL511142,BUPRENORPHINE,D009293,Opioid-Related Disorders,EFO:0005611,opioid dependence,4,1
446784,CHEMBL511142,BUPRENORPHINE,D009293,Opioid-Related Disorders,EFO:0010702,opioid use disorder,4,1
446784,CHEMBL511142,BUPRENORPHINE,D010146,Pain,EFO:0003843,pain,4,1
446784,CHEMBL511142,BUPRENORPHINE,D019966,Substance-Related Disorders,EFO:0003890,drug dependence,4,1
446784,CHEMBL511142,BUPRENORPHINE,D019966,Substance-Related Disorders,MONDO:0002491,substance abuse,4,1
446784,CHEMBL511142,BUPRENORPHINE,D059350,Chronic Pain,HP:0012532,Chronic pain,4,1
446784,CHEMBL511142,BUPRENORPHINE,D059787,Acute Pain,EFO:0003843,pain,4,1
446784,CHEMBL511142,BUPRENORPHINE,D062787,Drug Overdose,EFO:0020911,overdose,4,1
459679,CHEMBL512351,BETRIXABAN,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis,4,1
459679,CHEMBL512351,BETRIXABAN,D054556,Venous Thromboembolism,EFO:0004286,venous thromboembolism,4,1
10840,CHEMBL513,CARMUSTINE,D001254,Astrocytoma,EFO:0000272,astrocytoma,4,1
10840,CHEMBL513,CARMUSTINE,D001254,Astrocytoma,EFO:0002499,anaplastic astrocytoma,4,1
10840,CHEMBL513,CARMUSTINE,D004806,Ependymoma,EFO:1000028,ependymoma,4,1
10840,CHEMBL513,CARMUSTINE,D005909,Glioblastoma,EFO:0000519,glioblastoma multiforme,4,1
10840,CHEMBL513,CARMUSTINE,D005910,Glioma,EFO:0005543,glioma,4,1
10840,CHEMBL513,CARMUSTINE,D005910,Glioma,MONDO:0003268,mixed glioma,4,1
10840,CHEMBL513,CARMUSTINE,D005910,Glioma,MONDO:0100342,malignant glioma,4,1
10840,CHEMBL513,CARMUSTINE,D006689,Hodgkin Disease,EFO:0000183,Hodgkins lymphoma,4,1
10840,CHEMBL513,CARMUSTINE,D006689,Hodgkin Disease,MONDO:0009348,classic Hodgkin lymphoma,4,1
10840,CHEMBL513,CARMUSTINE,D008228,"Lymphoma, Non-Hodgkin",EFO:0005952,non-Hodgkins lymphoma,4,1
10840,CHEMBL513,CARMUSTINE,D008527,Medulloblastoma,EFO:0002939,medulloblastoma,4,1
10840,CHEMBL513,CARMUSTINE,D009101,Multiple Myeloma,EFO:0001378,multiple myeloma,4,1
10840,CHEMBL513,CARMUSTINE,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
10898,CHEMBL514,LOMUSTINE,D001932,Brain Neoplasms,EFO:0003833,brain neoplasm,4,1
10898,CHEMBL514,LOMUSTINE,D001932,Brain Neoplasms,MONDO:0001657,brain cancer,4,1
10898,CHEMBL514,LOMUSTINE,D006689,Hodgkin Disease,EFO:0000183,Hodgkins lymphoma,4,1
10898,CHEMBL514,LOMUSTINE,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
458773,CHEMBL514800,APREMILAST,D001528,Behcet Syndrome,EFO:0003780,Behcet's syndrome,4,1
458773,CHEMBL514800,APREMILAST,D007154,Immune System Diseases,EFO:0000540,immune system disease,4,1
458773,CHEMBL514800,APREMILAST,D011565,Psoriasis,EFO:0000676,psoriasis,4,1
458773,CHEMBL514800,APREMILAST,D011565,Psoriasis,EFO:1001494,psoriasis vulgaris,4,1
458773,CHEMBL514800,APREMILAST,D011565,Psoriasis,MONDO:0015597,pustulosis palmaris et plantaris,4,1
458773,CHEMBL514800,APREMILAST,D015535,"Arthritis, Psoriatic",EFO:0003778,psoriatic arthritis,4,1
458773,CHEMBL514800,APREMILAST,D019226,Oral Ulcer,HP:0000155,Oral ulcer,4,1
11002,CHEMBL515,CHLORAMBUCIL,D006689,Hodgkin Disease,EFO:0000183,Hodgkins lymphoma,4,1
11002,CHEMBL515,CHLORAMBUCIL,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
11002,CHEMBL515,CHLORAMBUCIL,D054198,Precursor Cell Lymphoblastic Leukemia-Lymphoma,EFO:0000220,acute lymphoblastic leukemia,4,1
519284,CHEMBL515408,MARIBAVIR,D003586,Cytomegalovirus Infections,EFO:0001062,cytomegalovirus infection,4,1
519284,CHEMBL515408,MARIBAVIR,D014777,Virus Diseases,EFO:0000763,viral disease,4,1
11005,CHEMBL516,CYPROHEPTADINE,D006967,Hypersensitivity,MONDO:0005271,allergic disease,4,1
11143,CHEMBL517,DISOPYRAMIDE,D001145,"Arrhythmias, Cardiac",EFO:0004269,cardiac arrhythmia,4,1
445395,CHEMBL517712,ATROPINE,D004066,Digestive System Diseases,EFO:0010282,gastrointestinal disease,4,1
445395,CHEMBL517712,ATROPINE,D011041,Poisoning,EFO:0008546,poisoning,4,1
445395,CHEMBL517712,ATROPINE,D015878,Mydriasis,HP:0011499,Mydriasis,4,1
470800,CHEMBL518520,RALTEGRAVIR POTASSIUM,D001327,Autoimmune Diseases,MONDO:0021094,immunodeficiency disease,4,1
470800,CHEMBL518520,RALTEGRAVIR POTASSIUM,D015658,HIV Infections,EFO:0000180,HIV-1 infection,4,1
470800,CHEMBL518520,RALTEGRAVIR POTASSIUM,D015658,HIV Infections,EFO:0000764,HIV infection,4,1
508408,CHEMBL518924,MAVORIXAFOR,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
2760970,CHEMBL5189739,BEROTRALSTAT,D054179,"Angioedemas, Hereditary",MONDO:0019623,hereditary angioedema,4,1
11674,CHEMBL521,IBUPROFEN,D001168,Arthritis,EFO:0005856,arthritis,4,1
11674,CHEMBL521,IBUPROFEN,D001171,"Arthritis, Juvenile",EFO:0002609,juvenile idiopathic arthritis,4,1
11674,CHEMBL521,IBUPROFEN,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis,4,1
11674,CHEMBL521,IBUPROFEN,D001416,Back Pain,HP:0003418,Back pain,4,1
11674,CHEMBL521,IBUPROFEN,D002318,Cardiovascular Diseases,EFO:0000319,cardiovascular disease,4,1
11674,CHEMBL521,IBUPROFEN,D003139,Common Cold,EFO:0007214,common cold,4,1
11674,CHEMBL521,IBUPROFEN,D004374,"Ductus Arteriosus, Patent",HP:0001643,Patent ductus arteriosus,4,1
11674,CHEMBL521,IBUPROFEN,D004412,Dysmenorrhea,HP:0100607,Dysmenorrhea,4,1
11674,CHEMBL521,IBUPROFEN,D005334,Fever,HP:0001945,Fever,4,1
11674,CHEMBL521,IBUPROFEN,D006261,Headache,HP:0002315,Headache,4,1
11674,CHEMBL521,IBUPROFEN,D007251,"Influenza, Human",EFO:0007328,influenza,4,1
11674,CHEMBL521,IBUPROFEN,D008881,Migraine Disorders,MONDO:0005277,migraine disorder,4,1
11674,CHEMBL521,IBUPROFEN,D009120,Muscle Cramp,EFO:0009846,muscle cramp,4,1
11674,CHEMBL521,IBUPROFEN,D010003,Osteoarthritis,MONDO:0005178,osteoarthritis,4,1
11674,CHEMBL521,IBUPROFEN,D010146,Pain,EFO:0003843,pain,4,1
11674,CHEMBL521,IBUPROFEN,D010612,Pharyngitis,MONDO:0002258,pharyngitis,4,1
11674,CHEMBL521,IBUPROFEN,D012216,Rheumatic Diseases,EFO:0005755,rheumatic disease,4,1
11674,CHEMBL521,IBUPROFEN,D014098,Toothache,EFO:0010072,toothache,4,1
11674,CHEMBL521,IBUPROFEN,D014627,Vaginitis,EFO:0005757,vaginal inflammation,4,1
11674,CHEMBL521,IBUPROFEN,D018771,Arthralgia,HP:0002829,Arthralgia,4,1
11674,CHEMBL521,IBUPROFEN,D059787,Acute Pain,EFO:0003843,pain,4,1
11674,CHEMBL521,IBUPROFEN,D063806,Myalgia,HP:0003326,Myalgia,4,1
461225,CHEMBL521606,NADOLOL,D000787,Angina Pectoris,EFO:0003913,angina pectoris,4,1
461225,CHEMBL521606,NADOLOL,D002318,Cardiovascular Diseases,EFO:0000319,cardiovascular disease,4,1
461225,CHEMBL521606,NADOLOL,D006973,Hypertension,EFO:0000537,hypertension,4,1
461225,CHEMBL521606,NADOLOL,D009203,Myocardial Infarction,EFO:0000612,myocardial infarction,4,1
461225,CHEMBL521606,NADOLOL,D020521,Stroke,EFO:0000712,stroke,4,1
469866,CHEMBL521686,OLAPARIB,D001943,Breast Neoplasms,EFO:0000305,breast carcinoma,4,1
469866,CHEMBL521686,OLAPARIB,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm,4,1
469866,CHEMBL521686,OLAPARIB,D001943,Breast Neoplasms,MONDO:0007254,breast cancer,4,1
469866,CHEMBL521686,OLAPARIB,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
469866,CHEMBL521686,OLAPARIB,D009369,Neoplasms,MONDO:0004992,cancer,4,1
469866,CHEMBL521686,OLAPARIB,D010051,Ovarian Neoplasms,EFO:0001075,ovarian carcinoma,4,1
469866,CHEMBL521686,OLAPARIB,D010051,Ovarian Neoplasms,EFO:0003893,ovarian neoplasm,4,1
469866,CHEMBL521686,OLAPARIB,D010051,Ovarian Neoplasms,MONDO:0008170,ovarian cancer,4,1
469866,CHEMBL521686,OLAPARIB,D010190,Pancreatic Neoplasms,EFO:0002618,pancreatic carcinoma,4,1
469866,CHEMBL521686,OLAPARIB,D010190,Pancreatic Neoplasms,EFO:0003860,pancreatic neoplasm,4,1
469866,CHEMBL521686,OLAPARIB,D064129,"Prostatic Neoplasms, Castration-Resistant",EFO:0001663,prostate carcinoma,4,1
469866,CHEMBL521686,OLAPARIB,D064129,"Prostatic Neoplasms, Castration-Resistant",MONDO:0008315,prostate cancer,4,1
478003,CHEMBL522038,XIMELAGATRAN,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis,4,1
499120,CHEMBL523299,UMECLIDINIUM BROMIDE,D004646,Emphysema,EFO:0000464,emphysema,4,1
499120,CHEMBL523299,UMECLIDINIUM BROMIDE,D008173,"Lung Diseases, Obstructive",HP:0006536,Airway obstruction,4,1
499120,CHEMBL523299,UMECLIDINIUM BROMIDE,D029424,"Pulmonary Disease, Chronic Obstructive",EFO:0000341,chronic obstructive pulmonary disease,4,1
499120,CHEMBL523299,UMECLIDINIUM BROMIDE,D029481,"Bronchitis, Chronic",EFO:0006505,chronic bronchitis,4,1
11775,CHEMBL524,METHOXAMINE,D002318,Cardiovascular Diseases,EFO:0000319,cardiovascular disease,4,1
469580,CHEMBL524004,MEPENZOLATE,D004066,Digestive System Diseases,EFO:0010282,gastrointestinal disease,4,1
77456,CHEMBL52440,DEXTROMETHORPHAN,D003371,Cough,HP:0012735,Cough,4,1
508828,CHEMBL525076,ENFUVIRTIDE,D014777,Virus Diseases,EFO:0000763,viral disease,4,1
508828,CHEMBL525076,ENFUVIRTIDE,D015658,HIV Infections,EFO:0000180,HIV-1 infection,4,1
508828,CHEMBL525076,ENFUVIRTIDE,D015658,HIV Infections,EFO:0000764,HIV infection,4,1
500007,CHEMBL525610,TERIPARATIDE,D010024,Osteoporosis,EFO:0003882,osteoporosis,4,1
500007,CHEMBL525610,TERIPARATIDE,D015663,"Osteoporosis, Postmenopausal",EFO:0003854,postmenopausal osteoporosis,4,1
11968,CHEMBL527,PIROXICAM,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis,4,1
11968,CHEMBL527,PIROXICAM,D005128,Eye Diseases,EFO:0005752,eye inflammation,4,1
11968,CHEMBL527,PIROXICAM,D010003,Osteoarthritis,MONDO:0005178,osteoarthritis,4,1
11968,CHEMBL527,PIROXICAM,D012216,Rheumatic Diseases,EFO:0005755,rheumatic disease,4,1
11968,CHEMBL527,PIROXICAM,D018771,Arthralgia,HP:0002829,Arthralgia,4,1
11968,CHEMBL527,PIROXICAM,D063806,Myalgia,HP:0003326,Myalgia,4,1
12105,CHEMBL528,CEFTIZOXIME,D001424,Bacterial Infections,EFO:0000771,bacterial disease,4,1
12428,CHEMBL529,AZITHROMYCIN,D000292,Pelvic Inflammatory Disease,EFO:1001388,Pelvic Inflammatory Disease,4,1
12428,CHEMBL529,AZITHROMYCIN,D001424,Bacterial Infections,EFO:0000771,bacterial disease,4,1
12428,CHEMBL529,AZITHROMYCIN,D002575,Uterine Cervicitis,HP:0030160,Cervicitis,4,1
12428,CHEMBL529,AZITHROMYCIN,D003234,"Conjunctivitis, Bacterial",EFO:1000829,bacterial conjunctivitis,4,1
12428,CHEMBL529,AZITHROMYCIN,D003550,Cystic Fibrosis,MONDO:0009061,cystic fibrosis,4,1
12428,CHEMBL529,AZITHROMYCIN,D007239,Infections,EFO:0000544,infection,4,1
12428,CHEMBL529,AZITHROMYCIN,D010033,Otitis Media,EFO:0004992,Otitis media,4,1
12428,CHEMBL529,AZITHROMYCIN,D010033,Otitis Media,MONDO:0024330,infectious otitis media,4,1
12428,CHEMBL529,AZITHROMYCIN,D010612,Pharyngitis,MONDO:0002258,pharyngitis,4,1
12428,CHEMBL529,AZITHROMYCIN,D011014,Pneumonia,EFO:0003106,pneumonia,4,1
12428,CHEMBL529,AZITHROMYCIN,D012852,Sinusitis,EFO:0007486,sinusitis,4,1
12428,CHEMBL529,AZITHROMYCIN,D014069,Tonsillitis,HP:0011110,Recurrent tonsillitis,4,1
12428,CHEMBL529,AZITHROMYCIN,D014069,Tonsillitis,MONDO:0001039,tonsillitis,4,1
12428,CHEMBL529,AZITHROMYCIN,D014526,Urethritis,EFO:0003878,urethritis,4,1
12428,CHEMBL529,AZITHROMYCIN,D015658,HIV Infections,EFO:0000764,HIV infection,4,1
12428,CHEMBL529,AZITHROMYCIN,D015817,Eye Infections,EFO:1001888,eye infection,4,1
12428,CHEMBL529,AZITHROMYCIN,D029424,"Pulmonary Disease, Chronic Obstructive",EFO:0000341,chronic obstructive pulmonary disease,4,1
12428,CHEMBL529,AZITHROMYCIN,D029481,"Bronchitis, Chronic",EFO:0006505,chronic bronchitis,4,1
447955,CHEMBL529437,COCAINE HYDROCHLORIDE,D000758,Anesthesia,,,4,1
3854,CHEMBL53,APOMORPHINE,D007172,Erectile Dysfunction,EFO:0004234,erectile dysfunction,4,1
3854,CHEMBL53,APOMORPHINE,D010300,Parkinson Disease,MONDO:0005180,Parkinson disease,4,1
12465,CHEMBL530,AMDINOCILLIN,D001424,Bacterial Infections,EFO:0000771,bacterial disease,4,1
12494,CHEMBL531,PERGOLIDE,D010300,Parkinson Disease,MONDO:0005180,Parkinson disease,4,1
2831992,CHEMBL5314341,GLUCAGON,D003920,Diabetes Mellitus,EFO:0000400,diabetes mellitus,4,1
2831992,CHEMBL5314341,GLUCAGON,D007003,Hypoglycemia,HP:0001943,Hypoglycemia,4,1
2831997,CHEMBL5314346,VERTEPORFIN,D008268,Macular Degeneration,EFO:0001365,age-related macular degeneration,4,1
2831997,CHEMBL5314346,VERTEPORFIN,D008268,Macular Degeneration,EFO:0009606,macular degeneration,4,1
2831997,CHEMBL5314346,VERTEPORFIN,D015861,Retinal Neovascularization,EFO:0005753,ocular vascular disease,4,1
2831997,CHEMBL5314346,VERTEPORFIN,D047728,"Myopia, Degenerative",EFO:0004207,pathological myopia,4,1
2831997,CHEMBL5314346,VERTEPORFIN,D047728,"Myopia, Degenerative",HP:0000545,Myopia,4,1
2831997,CHEMBL5314346,VERTEPORFIN,D057135,Wet Macular Degeneration,EFO:0004683,wet macular degeneration,4,1
2831998,CHEMBL5314347,SEVELAMER CARBONATE,D006435,Renal Dialysis,EFO:0010690,renal dialysis,4,1
2831998,CHEMBL5314347,SEVELAMER CARBONATE,D051436,"Renal Insufficiency, Chronic",EFO:0003884,chronic kidney disease,4,1
2831998,CHEMBL5314347,SEVELAMER CARBONATE,D054559,Hyperphosphatemia,HP:0002905,Hyperphosphatemia,4,1
2831998,CHEMBL5314347,SEVELAMER CARBONATE,D054559,Hyperphosphatemia,MONDO:0000328,hyperphosphatemia,4,1
2831999,CHEMBL5314348,BIVALIRUDIN,D000789,"Angina, Unstable",EFO:1000985,intermediate coronary syndrome,4,1
2831999,CHEMBL5314348,BIVALIRUDIN,D013577,Syndrome,MONDO:0002254,syndromic disease,4,1
2831999,CHEMBL5314348,BIVALIRUDIN,D013921,Thrombocytopenia,HP:0001873,Thrombocytopenia,4,1
2831999,CHEMBL5314348,BIVALIRUDIN,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis,4,1
2831999,CHEMBL5314348,BIVALIRUDIN,D013927,Thrombosis,MONDO:0000831,thrombotic disease,4,1
2831999,CHEMBL5314348,BIVALIRUDIN,D054058,Acute Coronary Syndrome,EFO:0005672,acute coronary syndrome,4,1
2832005,CHEMBL5314354,POLYMYXIN B,D001424,Bacterial Infections,EFO:0000771,bacterial disease,4,1
2832005,CHEMBL5314354,POLYMYXIN B,D015817,Eye Infections,EFO:1001888,eye infection,4,1
2832006,CHEMBL5314355,POLYMYXIN B SULFATE,D007239,Infections,EFO:0000544,infection,4,1
2832006,CHEMBL5314355,POLYMYXIN B SULFATE,D007249,Inflammation,MP:0001845,inflammation,4,1
2832006,CHEMBL5314355,POLYMYXIN B SULFATE,D016470,Bacteremia,EFO:0003033,bacteriemia,4,1
2832013,CHEMBL5314362,ENTECAVIR,D006509,Hepatitis B,EFO:0004197,hepatitis B virus infection,4,1
2832013,CHEMBL5314362,ENTECAVIR,D008107,Liver Diseases,EFO:0001421,liver disease,4,1
2832013,CHEMBL5314362,ENTECAVIR,D014777,Virus Diseases,EFO:0000763,viral disease,4,1
